"Order.External_Id__c","PricebookEntry.External_Id__c","Product.Name","Quantity","UnitPrice","External_Id__c","LastProcessedDate","analyticsdemo_batch_id__c"
"MFG_Order.2116","MFG_Custom.12","Ripper 27",31,990,"MFG_OrderItem.2583","2019-10-24","20191024191458752523"
"MFG_Order.2117","MFG_Custom.12","Ripper 27",30,990,"MFG_OrderItem.2584","2019-10-24","20191024191458752523"
"MFG_Order.2118","MFG_Custom.12","Ripper 27",33,990,"MFG_OrderItem.2585","2019-10-24","20191024191458752523"
"MFG_Order.2119","MFG_Custom.12","Ripper 27",30,990,"MFG_OrderItem.2586","2019-10-24","20191024191458752523"
"MFG_Order.2120","MFG_Custom.12","Ripper 27",32,990,"MFG_OrderItem.2587","2019-10-24","20191024191458752523"
"MFG_Order.2163","MFG_Custom.12","Ripper 27",31,990,"MFG_OrderItem.2588","2019-10-24","20191024191458752523"
"MFG_Order.2164","MFG_Custom.12","Ripper 27",29,990,"MFG_OrderItem.2589","2019-10-24","20191024191458752523"
"MFG_Order.2165","MFG_Custom.12","Ripper 27",28,990,"MFG_OrderItem.2590","2019-10-24","20191024191458752523"
"MFG_Order.2166","MFG_Custom.12","Ripper 27",29,990,"MFG_OrderItem.2591","2019-10-24","20191024191458752523"
"MFG_Order.2167","MFG_Custom.12","Ripper 27",34,990,"MFG_OrderItem.2592","2019-10-24","20191024191458752523"
"MFG_Order.2168","MFG_Custom.12","Ripper 27",31,990,"MFG_OrderItem.2593","2019-10-24","20191024191458752523"
"MFG_Order.3027","MFG_Custom.2","Backhoe Attachment R1",3,14040,"MFG_OrderItem.2594","2019-10-24","20191024191458752523"
"MFG_Order.3028","MFG_Custom.2","Backhoe Attachment R1",3,14040,"MFG_OrderItem.2595","2019-10-24","20191024191458752523"
"MFG_Order.3029","MFG_Custom.2","Backhoe Attachment R1",3,14040,"MFG_OrderItem.2596","2019-10-24","20191024191458752523"
"MFG_Order.3030","MFG_Custom.2","Backhoe Attachment R1",3,14040,"MFG_OrderItem.2597","2019-10-24","20191024191458752523"
"MFG_Order.3031","MFG_Custom.2","Backhoe Attachment R1",3,14040,"MFG_OrderItem.2598","2019-10-24","20191024191458752523"
"MFG_Order.3033","MFG_Custom.2","Backhoe Attachment R1",3,14040,"MFG_OrderItem.2599","2019-10-24","20191024191458752523"
"MFG_Order.3034","MFG_Custom.2","Backhoe Attachment R1",3,14040,"MFG_OrderItem.2600","2019-10-24","20191024191458752523"
"MFG_Order.3035","MFG_Custom.2","Backhoe Attachment R1",3,14040,"MFG_OrderItem.2601","2019-10-24","20191024191458752523"
"MFG_Order.3036","MFG_Custom.2","Backhoe Attachment R1",3,14040,"MFG_OrderItem.2602","2019-10-24","20191024191458752523"
"MFG_Order.3032","MFG_Custom.2","Backhoe Attachment R1",3,14040,"MFG_OrderItem.2603","2019-10-24","20191024191458752523"
"MFG_Order.3077","MFG_Custom.2","Backhoe Attachment R1",3,14040,"MFG_OrderItem.2604","2019-10-24","20191024191458752523"
"MFG_Order.3294","MFG_Custom.138","Hammer H500",8,3192,"MFG_OrderItem.2605","2019-10-24","20191024191458752523"
"MFG_Order.3295","MFG_Custom.138","Hammer H500",8,3192,"MFG_OrderItem.2606","2019-10-24","20191024191458752523"
"MFG_Order.3296","MFG_Custom.138","Hammer H500",7,3192,"MFG_OrderItem.2607","2019-10-24","20191024191458752523"
"MFG_Order.3297","MFG_Custom.138","Hammer H500",7,3192,"MFG_OrderItem.2608","2019-10-24","20191024191458752523"
"MFG_Order.3298","MFG_Custom.138","Hammer H500",7,3192,"MFG_OrderItem.2609","2019-10-24","20191024191458752523"
"MFG_Order.3299","MFG_Custom.138","Hammer H500",7,3192,"MFG_OrderItem.2610","2019-10-24","20191024191458752523"
"MFG_Order.3300","MFG_Custom.138","Hammer H500",8,3192,"MFG_OrderItem.2611","2019-10-24","20191024191458752523"
"MFG_Order.3301","MFG_Custom.138","Hammer H500",8,3192,"MFG_OrderItem.2612","2019-10-24","20191024191458752523"
"MFG_Order.3302","MFG_Custom.138","Hammer H500",8,3192,"MFG_OrderItem.2613","2019-10-24","20191024191458752523"
"MFG_Order.3303","MFG_Custom.138","Hammer H500",7,3192,"MFG_OrderItem.2614","2019-10-24","20191024191458752523"
"MFG_Order.3304","MFG_Custom.138","Hammer H500",7,3192,"MFG_OrderItem.2615","2019-10-24","20191024191458752523"
"MFG_Order.3291","MFG_Custom.138","Hammer H500",7,3192,"MFG_OrderItem.2616","2019-10-24","20191024191458752523"
"MFG_Order.3346","MFG_Custom.138","Hammer H500",7,3192,"MFG_OrderItem.2617","2019-10-24","20191024191458752523"
"MFG_Order.3347","MFG_Custom.138","Hammer H500",8,3192,"MFG_OrderItem.2618","2019-10-24","20191024191458752523"
"MFG_Order.3348","MFG_Custom.138","Hammer H500",7,3192,"MFG_OrderItem.2619","2019-10-24","20191024191458752523"
"MFG_Order.3349","MFG_Custom.138","Hammer H500",8,3192,"MFG_OrderItem.2620","2019-10-24","20191024191458752523"
"MFG_Order.3350","MFG_Custom.138","Hammer H500",8,3192,"MFG_OrderItem.2621","2019-10-24","20191024191458752523"
"MFG_Order.2169","MFG_Custom.12","Ripper 27",31,990,"MFG_OrderItem.2622","2019-10-24","20191024191458752523"
"MFG_Order.2170","MFG_Custom.12","Ripper 27",29,990,"MFG_OrderItem.2623","2019-10-24","20191024191458752523"
"MFG_Order.2171","MFG_Custom.12","Ripper 27",34,990,"MFG_OrderItem.2624","2019-10-24","20191024191458752523"
"MFG_Order.2172","MFG_Custom.12","Ripper 27",28,990,"MFG_OrderItem.2625","2019-10-24","20191024191458752523"
"MFG_Order.2113","MFG_Custom.12","Ripper 27",29,990,"MFG_OrderItem.2626","2019-10-24","20191024191458752523"
"MFG_Order.2114","MFG_Custom.12","Ripper 27",29,990,"MFG_OrderItem.2627","2019-10-24","20191024191458752523"
"MFG_Order.2115","MFG_Custom.12","Ripper 27",28,990,"MFG_OrderItem.2628","2019-10-24","20191024191458752523"
"MFG_Order.1113","MFG_Custom.138","Hammer H500",2,3948,"MFG_OrderItem.2629","2019-10-24","20191024191458752523"
"MFG_Order.1114","MFG_Custom.138","Hammer H500",2,3948,"MFG_OrderItem.2630","2019-10-24","20191024191458752523"
"MFG_Order.1115","MFG_Custom.138","Hammer H500",2,3948,"MFG_OrderItem.2631","2019-10-24","20191024191458752523"
"MFG_Order.1116","MFG_Custom.138","Hammer H500",2,3948,"MFG_OrderItem.2632","2019-10-24","20191024191458752523"
"MFG_Order.1117","MFG_Custom.138","Hammer H500",2,3948,"MFG_OrderItem.2633","2019-10-24","20191024191458752523"
"MFG_Order.1118","MFG_Custom.138","Hammer H500",2,3948,"MFG_OrderItem.2634","2019-10-24","20191024191458752523"
"MFG_Order.1119","MFG_Custom.138","Hammer H500",2,3948,"MFG_OrderItem.2635","2019-10-24","20191024191458752523"
"MFG_Order.1120","MFG_Custom.138","Hammer H500",2,3948,"MFG_OrderItem.2636","2019-10-24","20191024191458752523"
"MFG_Order.1121","MFG_Custom.138","Hammer H500",2,3948,"MFG_OrderItem.2637","2019-10-24","20191024191458752523"
"MFG_Order.1122","MFG_Custom.138","Hammer H500",2,3948,"MFG_OrderItem.2638","2019-10-24","20191024191458752523"
"MFG_Order.1123","MFG_Custom.138","Hammer H500",2,3948,"MFG_OrderItem.2639","2019-10-24","20191024191458752523"
"MFG_Order.1124","MFG_Custom.138","Hammer H500",2,3948,"MFG_OrderItem.2640","2019-10-24","20191024191458752523"
"MFG_Order.1125","MFG_Custom.138","Hammer H500",2,3948,"MFG_OrderItem.2641","2019-10-24","20191024191458752523"
"MFG_Order.611","MFG_Custom.138","Hammer H500",2,3948,"MFG_OrderItem.2642","2019-10-24","20191024191458752523"
"MFG_Order.612","MFG_Custom.138","Hammer H500",2,3948,"MFG_OrderItem.2643","2019-10-24","20191024191458752523"
"MFG_Order.613","MFG_Custom.138","Hammer H500",2,3948,"MFG_OrderItem.2644","2019-10-24","20191024191458752523"
"MFG_Order.614","MFG_Custom.138","Hammer H500",2,3948,"MFG_OrderItem.2645","2019-10-24","20191024191458752523"
"MFG_Order.615","MFG_Custom.138","Hammer H500",2,3948,"MFG_OrderItem.2646","2019-10-24","20191024191458752523"
"MFG_Order.4359","MFG_Custom.139","Pickup Broom PB100",3,5313,"MFG_OrderItem.2647","2019-10-24","20191024191458752523"
"MFG_Order.4360","MFG_Custom.139","Pickup Broom PB100",3,5313,"MFG_OrderItem.2648","2019-10-24","20191024191458752523"
"MFG_Order.4361","MFG_Custom.139","Pickup Broom PB100",3,5313,"MFG_OrderItem.2649","2019-10-24","20191024191458752523"
"MFG_Order.4362","MFG_Custom.139","Pickup Broom PB100",3,5313,"MFG_OrderItem.2650","2019-10-24","20191024191458752523"
"MFG_Order.3351","MFG_Custom.138","Hammer H500",7,3192,"MFG_OrderItem.2651","2019-10-24","20191024191458752523"
"MFG_Order.3256","MFG_Custom.4","Pickup Broom PB200",10,6525,"MFG_OrderItem.2652","2019-10-24","20191024191458752523"
"MFG_Order.3257","MFG_Custom.4","Pickup Broom PB200",11,6525,"MFG_OrderItem.2653","2019-10-24","20191024191458752523"
"MFG_Order.3258","MFG_Custom.4","Pickup Broom PB200",10,6525,"MFG_OrderItem.2654","2019-10-24","20191024191458752523"
"MFG_Order.3259","MFG_Custom.4","Pickup Broom PB200",10,6525,"MFG_OrderItem.2655","2019-10-24","20191024191458752523"
"MFG_Order.3260","MFG_Custom.4","Pickup Broom PB200",11,6525,"MFG_OrderItem.2656","2019-10-24","20191024191458752523"
"MFG_Order.3261","MFG_Custom.4","Pickup Broom PB200",11,6525,"MFG_OrderItem.2657","2019-10-24","20191024191458752523"
"MFG_Order.3262","MFG_Custom.4","Pickup Broom PB200",10,6525,"MFG_OrderItem.2658","2019-10-24","20191024191458752523"
"MFG_Order.3263","MFG_Custom.4","Pickup Broom PB200",12,6525,"MFG_OrderItem.2659","2019-10-24","20191024191458752523"
"MFG_Order.3264","MFG_Custom.4","Pickup Broom PB200",12,6525,"MFG_OrderItem.2660","2019-10-24","20191024191458752523"
"MFG_Order.3265","MFG_Custom.4","Pickup Broom PB200",12,6525,"MFG_OrderItem.2661","2019-10-24","20191024191458752523"
"MFG_Order.3305","MFG_Custom.4","Pickup Broom PB200",12,6525,"MFG_OrderItem.2662","2019-10-24","20191024191458752523"
"MFG_Order.3306","MFG_Custom.4","Pickup Broom PB200",12,6525,"MFG_OrderItem.2663","2019-10-24","20191024191458752523"
"MFG_Order.3307","MFG_Custom.4","Pickup Broom PB200",10,6525,"MFG_OrderItem.2664","2019-10-24","20191024191458752523"
"MFG_Order.3308","MFG_Custom.4","Pickup Broom PB200",11,6525,"MFG_OrderItem.2665","2019-10-24","20191024191458752523"
"MFG_Order.3309","MFG_Custom.4","Pickup Broom PB200",10,6525,"MFG_OrderItem.2666","2019-10-24","20191024191458752523"
"MFG_Order.3310","MFG_Custom.4","Pickup Broom PB200",10,6525,"MFG_OrderItem.2667","2019-10-24","20191024191458752523"
"MFG_Order.3311","MFG_Custom.4","Pickup Broom PB200",10,6525,"MFG_OrderItem.2668","2019-10-24","20191024191458752523"
"MFG_Order.3312","MFG_Custom.4","Pickup Broom PB200",11,6525,"MFG_OrderItem.2669","2019-10-24","20191024191458752523"
"MFG_Order.3474","MFG_Custom.141","Compactor 9000",11,6318,"MFG_OrderItem.2670","2019-10-24","20191024191458752523"
"MFG_Order.3475","MFG_Custom.141","Compactor 9000",11,6318,"MFG_OrderItem.2671","2019-10-24","20191024191458752523"
"MFG_Order.3476","MFG_Custom.141","Compactor 9000",9,6318,"MFG_OrderItem.2672","2019-10-24","20191024191458752523"
"MFG_Order.1740","MFG_Custom.137","Sweeper S1000",12,7275,"MFG_OrderItem.2673","2019-10-24","20191024191458752523"
"MFG_Order.1741","MFG_Custom.137","Sweeper S1000",13,7275,"MFG_OrderItem.2674","2019-10-24","20191024191458752523"
"MFG_Order.1784","MFG_Custom.137","Sweeper S1000",12,7275,"MFG_OrderItem.2675","2019-10-24","20191024191458752523"
"MFG_Order.1785","MFG_Custom.137","Sweeper S1000",11,7275,"MFG_OrderItem.2676","2019-10-24","20191024191458752523"
"MFG_Order.1786","MFG_Custom.137","Sweeper S1000",11,7275,"MFG_OrderItem.2677","2019-10-24","20191024191458752523"
"MFG_Order.1787","MFG_Custom.137","Sweeper S1000",13,7275,"MFG_OrderItem.2678","2019-10-24","20191024191458752523"
"MFG_Order.1788","MFG_Custom.137","Sweeper S1000",12,7275,"MFG_OrderItem.2679","2019-10-24","20191024191458752523"
"MFG_Order.4382","MFG_Custom.139","Pickup Broom PB100",3,5313,"MFG_OrderItem.2680","2019-10-24","20191024191458752523"
"MFG_Order.4383","MFG_Custom.139","Pickup Broom PB100",3,5313,"MFG_OrderItem.2681","2019-10-24","20191024191458752523"
"MFG_Order.4384","MFG_Custom.139","Pickup Broom PB100",3,5313,"MFG_OrderItem.2682","2019-10-24","20191024191458752523"
"MFG_Order.4385","MFG_Custom.139","Pickup Broom PB100",3,5313,"MFG_OrderItem.2683","2019-10-24","20191024191458752523"
"MFG_Order.4386","MFG_Custom.139","Pickup Broom PB100",3,5313,"MFG_OrderItem.2684","2019-10-24","20191024191458752523"
"MFG_Order.4387","MFG_Custom.139","Pickup Broom PB100",3,5313,"MFG_OrderItem.2685","2019-10-24","20191024191458752523"
"MFG_Order.4388","MFG_Custom.139","Pickup Broom PB100",3,5313,"MFG_OrderItem.2686","2019-10-24","20191024191458752523"
"MFG_Order.4389","MFG_Custom.139","Pickup Broom PB100",3,5313,"MFG_OrderItem.2687","2019-10-24","20191024191458752523"
"MFG_Order.4390","MFG_Custom.139","Pickup Broom PB100",3,5313,"MFG_OrderItem.2688","2019-10-24","20191024191458752523"
"MFG_Order.4391","MFG_Custom.139","Pickup Broom PB100",3,5313,"MFG_OrderItem.2689","2019-10-24","20191024191458752523"
"MFG_Order.4392","MFG_Custom.139","Pickup Broom PB100",3,5313,"MFG_OrderItem.2690","2019-10-24","20191024191458752523"
"MFG_Order.4393","MFG_Custom.139","Pickup Broom PB100",3,5313,"MFG_OrderItem.2691","2019-10-24","20191024191458752523"
"MFG_Order.4394","MFG_Custom.139","Pickup Broom PB100",3,5313,"MFG_OrderItem.2692","2019-10-24","20191024191458752523"
"MFG_Order.4395","MFG_Custom.139","Pickup Broom PB100",3,5313,"MFG_OrderItem.2693","2019-10-24","20191024191458752523"
"MFG_Order.446","MFG_Custom.154","Hammer H700",8,4427,"MFG_OrderItem.2694","2019-10-24","20191024191458752523"
"MFG_Order.447","MFG_Custom.154","Hammer H700",8,4427,"MFG_OrderItem.2695","2019-10-24","20191024191458752523"
"MFG_Order.448","MFG_Custom.154","Hammer H700",8,4427,"MFG_OrderItem.2696","2019-10-24","20191024191458752523"
"MFG_Order.449","MFG_Custom.154","Hammer H700",8,4427,"MFG_OrderItem.2697","2019-10-24","20191024191458752523"
"MFG_Order.450","MFG_Custom.154","Hammer H700",8,4427,"MFG_OrderItem.2698","2019-10-24","20191024191458752523"
"MFG_Order.451","MFG_Custom.154","Hammer H700",8,4427,"MFG_OrderItem.2699","2019-10-24","20191024191458752523"
"MFG_Order.452","MFG_Custom.154","Hammer H700",8,4427,"MFG_OrderItem.2700","2019-10-24","20191024191458752523"
"MFG_Order.453","MFG_Custom.154","Hammer H700",8,4427,"MFG_OrderItem.2701","2019-10-24","20191024191458752523"
"MFG_Order.454","MFG_Custom.154","Hammer H700",8,4427,"MFG_OrderItem.2702","2019-10-24","20191024191458752523"
"MFG_Order.455","MFG_Custom.154","Hammer H700",8,4427,"MFG_OrderItem.2703","2019-10-24","20191024191458752523"
"MFG_Order.456","MFG_Custom.154","Hammer H700",8,4427,"MFG_OrderItem.2704","2019-10-24","20191024191458752523"
"MFG_Order.457","MFG_Custom.154","Hammer H700",8,4427,"MFG_OrderItem.2705","2019-10-24","20191024191458752523"
"MFG_Order.458","MFG_Custom.154","Hammer H700",8,4427,"MFG_OrderItem.2706","2019-10-24","20191024191458752523"
"MFG_Order.459","MFG_Custom.154","Hammer H700",8,4427,"MFG_OrderItem.2707","2019-10-24","20191024191458752523"
"MFG_Order.1789","MFG_Custom.137","Sweeper S1000",11,7275,"MFG_OrderItem.2708","2019-10-24","20191024191458752523"
"MFG_Order.1790","MFG_Custom.137","Sweeper S1000",11,7275,"MFG_OrderItem.2709","2019-10-24","20191024191458752523"
"MFG_Order.4507","MFG_Custom.10","Compactor 9500",9,10010,"MFG_OrderItem.2710","2019-10-24","20191024191458752523"
"MFG_Order.4508","MFG_Custom.10","Compactor 9500",9,10010,"MFG_OrderItem.2711","2019-10-24","20191024191458752523"
"MFG_Order.4509","MFG_Custom.10","Compactor 9500",8,10010,"MFG_OrderItem.2712","2019-10-24","20191024191458752523"
"MFG_Order.4510","MFG_Custom.10","Compactor 9500",9,10010,"MFG_OrderItem.2713","2019-10-24","20191024191458752523"
"MFG_Order.4511","MFG_Custom.10","Compactor 9500",8,10010,"MFG_OrderItem.2714","2019-10-24","20191024191458752523"
"MFG_Order.4512","MFG_Custom.10","Compactor 9500",9,10010,"MFG_OrderItem.2715","2019-10-24","20191024191458752523"
"MFG_Order.4513","MFG_Custom.10","Compactor 9500",9,10010,"MFG_OrderItem.2716","2019-10-24","20191024191458752523"
"MFG_Order.4514","MFG_Custom.10","Compactor 9500",9,10010,"MFG_OrderItem.2717","2019-10-24","20191024191458752523"
"MFG_Order.4515","MFG_Custom.10","Compactor 9500",8,10010,"MFG_OrderItem.2718","2019-10-24","20191024191458752523"
"MFG_Order.4516","MFG_Custom.10","Compactor 9500",8,10010,"MFG_OrderItem.2719","2019-10-24","20191024191458752523"
"MFG_Order.4517","MFG_Custom.10","Compactor 9500",9,10010,"MFG_OrderItem.2720","2019-10-24","20191024191458752523"
"MFG_Order.4518","MFG_Custom.10","Compactor 9500",9,10010,"MFG_OrderItem.2721","2019-10-24","20191024191458752523"
"MFG_Order.4519","MFG_Custom.10","Compactor 9500",9,10010,"MFG_OrderItem.2722","2019-10-24","20191024191458752523"
"MFG_Order.4534","MFG_Custom.10","Compactor 9500",8,10010,"MFG_OrderItem.2723","2019-10-24","20191024191458752523"
"MFG_Order.4535","MFG_Custom.10","Compactor 9500",8,10010,"MFG_OrderItem.2724","2019-10-24","20191024191458752523"
"MFG_Order.2008","MFG_Custom.3","Backhoe Attachment R2",7,20295,"MFG_OrderItem.2725","2019-10-24","20191024191458752523"
"MFG_Order.1168","MFG_Custom.3","Backhoe Attachment R2",7,20295,"MFG_OrderItem.2726","2019-10-24","20191024191458752523"
"MFG_Order.1169","MFG_Custom.3","Backhoe Attachment R2",7,20295,"MFG_OrderItem.2727","2019-10-24","20191024191458752523"
"MFG_Order.1170","MFG_Custom.3","Backhoe Attachment R2",7,20295,"MFG_OrderItem.2728","2019-10-24","20191024191458752523"
"MFG_Order.1171","MFG_Custom.3","Backhoe Attachment R2",7,20295,"MFG_OrderItem.2729","2019-10-24","20191024191458752523"
"MFG_Order.1172","MFG_Custom.3","Backhoe Attachment R2",7,20295,"MFG_OrderItem.2730","2019-10-24","20191024191458752523"
"MFG_Order.1173","MFG_Custom.3","Backhoe Attachment R2",7,20295,"MFG_OrderItem.2731","2019-10-24","20191024191458752523"
"MFG_Order.1174","MFG_Custom.3","Backhoe Attachment R2",7,20295,"MFG_OrderItem.2732","2019-10-24","20191024191458752523"
"MFG_Order.1175","MFG_Custom.3","Backhoe Attachment R2",7,20295,"MFG_OrderItem.2733","2019-10-24","20191024191458752523"
"MFG_Order.1176","MFG_Custom.3","Backhoe Attachment R2",7,20295,"MFG_OrderItem.2734","2019-10-24","20191024191458752523"
"MFG_Order.1177","MFG_Custom.3","Backhoe Attachment R2",7,20295,"MFG_OrderItem.2735","2019-10-24","20191024191458752523"
"MFG_Order.460","MFG_Custom.154","Hammer H700",8,4427,"MFG_OrderItem.2736","2019-10-24","20191024191458752523"
"MFG_Order.461","MFG_Custom.154","Hammer H700",8,4427,"MFG_OrderItem.2737","2019-10-24","20191024191458752523"
"MFG_Order.462","MFG_Custom.154","Hammer H700",8,4427,"MFG_OrderItem.2738","2019-10-24","20191024191458752523"
"MFG_Order.463","MFG_Custom.154","Hammer H700",8,4427,"MFG_OrderItem.2739","2019-10-24","20191024191458752523"
"MFG_Order.385","MFG_Custom.13","Ripper 34",28,1296,"MFG_OrderItem.2740","2019-10-24","20191024191458752523"
"MFG_Order.481","MFG_Custom.13","Ripper 34",27,1296,"MFG_OrderItem.2741","2019-10-24","20191024191458752523"
"MFG_Order.468","MFG_Custom.13","Ripper 34",27,1296,"MFG_OrderItem.2742","2019-10-24","20191024191458752523"
"MFG_Order.469","MFG_Custom.13","Ripper 34",26,1296,"MFG_OrderItem.2743","2019-10-24","20191024191458752523"
"MFG_Order.470","MFG_Custom.13","Ripper 34",29,1296,"MFG_OrderItem.2744","2019-10-24","20191024191458752523"
"MFG_Order.471","MFG_Custom.13","Ripper 34",25,1296,"MFG_OrderItem.2745","2019-10-24","20191024191458752523"
"MFG_Order.472","MFG_Custom.13","Ripper 34",25,1296,"MFG_OrderItem.2746","2019-10-24","20191024191458752523"
"MFG_Order.473","MFG_Custom.13","Ripper 34",29,1296,"MFG_OrderItem.2747","2019-10-24","20191024191458752523"
"MFG_Order.474","MFG_Custom.13","Ripper 34",26,1296,"MFG_OrderItem.2748","2019-10-24","20191024191458752523"
"MFG_Order.475","MFG_Custom.13","Ripper 34",26,1296,"MFG_OrderItem.2749","2019-10-24","20191024191458752523"
"MFG_Order.476","MFG_Custom.13","Ripper 34",25,1296,"MFG_OrderItem.2750","2019-10-24","20191024191458752523"
"MFG_Order.477","MFG_Custom.13","Ripper 34",26,1296,"MFG_OrderItem.2751","2019-10-24","20191024191458752523"
"MFG_Order.478","MFG_Custom.13","Ripper 34",29,1296,"MFG_OrderItem.2752","2019-10-24","20191024191458752523"
"MFG_Order.479","MFG_Custom.13","Ripper 34",24,1296,"MFG_OrderItem.2753","2019-10-24","20191024191458752523"
"MFG_Order.480","MFG_Custom.13","Ripper 34",27,1296,"MFG_OrderItem.2754","2019-10-24","20191024191458752523"
"MFG_Order.496","MFG_Custom.13","Ripper 34",26,1296,"MFG_OrderItem.2755","2019-10-24","20191024191458752523"
"MFG_Order.497","MFG_Custom.13","Ripper 34",24,1296,"MFG_OrderItem.2756","2019-10-24","20191024191458752523"
"MFG_Order.498","MFG_Custom.13","Ripper 34",28,1296,"MFG_OrderItem.2757","2019-10-24","20191024191458752523"
"MFG_Order.4235","MFG_Custom.3","Backhoe Attachment R2",3,20500,"MFG_OrderItem.2758","2019-10-24","20191024191458752523"
"MFG_Order.4236","MFG_Custom.3","Backhoe Attachment R2",3,20500,"MFG_OrderItem.2759","2019-10-24","20191024191458752523"
"MFG_Order.4237","MFG_Custom.3","Backhoe Attachment R2",7,20500,"MFG_OrderItem.2760","2019-10-24","20191024191458752523"
"MFG_Order.4238","MFG_Custom.3","Backhoe Attachment R2",3,20500,"MFG_OrderItem.2761","2019-10-24","20191024191458752523"
"MFG_Order.4239","MFG_Custom.3","Backhoe Attachment R2",3,20500,"MFG_OrderItem.2762","2019-10-24","20191024191458752523"
"MFG_Order.4280","MFG_Custom.3","Backhoe Attachment R2",3,20500,"MFG_OrderItem.2763","2019-10-24","20191024191458752523"
"MFG_Order.1178","MFG_Custom.3","Backhoe Attachment R2",7,20295,"MFG_OrderItem.2764","2019-10-24","20191024191458752523"
"MFG_Order.1179","MFG_Custom.3","Backhoe Attachment R2",7,20295,"MFG_OrderItem.2765","2019-10-24","20191024191458752523"
"MFG_Order.1180","MFG_Custom.3","Backhoe Attachment R2",7,20295,"MFG_OrderItem.2766","2019-10-24","20191024191458752523"
"MFG_Order.1181","MFG_Custom.3","Backhoe Attachment R2",7,20295,"MFG_OrderItem.2767","2019-10-24","20191024191458752523"
"MFG_Order.1224","MFG_Custom.3","Backhoe Attachment R2",7,20295,"MFG_OrderItem.2768","2019-10-24","20191024191458752523"
"MFG_Order.1225","MFG_Custom.3","Backhoe Attachment R2",7,20295,"MFG_OrderItem.2769","2019-10-24","20191024191458752523"
"MFG_Order.1226","MFG_Custom.3","Backhoe Attachment R2",7,20295,"MFG_OrderItem.2770","2019-10-24","20191024191458752523"
"MFG_Order.4364","MFG_Custom.9","Pulverizer P20",30,3562,"MFG_OrderItem.2771","2019-10-24","20191024191458752523"
"MFG_Order.4365","MFG_Custom.9","Pulverizer P20",28,3562,"MFG_OrderItem.2772","2019-10-24","20191024191458752523"
"MFG_Order.4366","MFG_Custom.9","Pulverizer P20",27,3562,"MFG_OrderItem.2773","2019-10-24","20191024191458752523"
"MFG_Order.4367","MFG_Custom.9","Pulverizer P20",26,3562,"MFG_OrderItem.2774","2019-10-24","20191024191458752523"
"MFG_Order.4368","MFG_Custom.9","Pulverizer P20",29,3562,"MFG_OrderItem.2775","2019-10-24","20191024191458752523"
"MFG_Order.4369","MFG_Custom.9","Pulverizer P20",32,3562,"MFG_OrderItem.2776","2019-10-24","20191024191458752523"
"MFG_Order.4370","MFG_Custom.9","Pulverizer P20",31,3562,"MFG_OrderItem.2777","2019-10-24","20191024191458752523"
"MFG_Order.4371","MFG_Custom.9","Pulverizer P20",28,3562,"MFG_OrderItem.2778","2019-10-24","20191024191458752523"
"MFG_Order.4372","MFG_Custom.9","Pulverizer P20",31,3562,"MFG_OrderItem.2779","2019-10-24","20191024191458752523"
"MFG_Order.4373","MFG_Custom.9","Pulverizer P20",29,3562,"MFG_OrderItem.2780","2019-10-24","20191024191458752523"
"MFG_Order.4374","MFG_Custom.9","Pulverizer P20",26,3562,"MFG_OrderItem.2781","2019-10-24","20191024191458752523"
"MFG_Order.4375","MFG_Custom.9","Pulverizer P20",32,3562,"MFG_OrderItem.2782","2019-10-24","20191024191458752523"
"MFG_Order.4376","MFG_Custom.9","Pulverizer P20",32,3562,"MFG_OrderItem.2783","2019-10-24","20191024191458752523"
"MFG_Order.1420","MFG_Custom.9","Pulverizer P20",28,3562,"MFG_OrderItem.2784","2019-10-24","20191024191458752523"
"MFG_Order.1421","MFG_Custom.9","Pulverizer P20",28,3562,"MFG_OrderItem.2785","2019-10-24","20191024191458752523"
"MFG_Order.1422","MFG_Custom.9","Pulverizer P20",27,3562,"MFG_OrderItem.2786","2019-10-24","20191024191458752523"
"MFG_Order.1423","MFG_Custom.9","Pulverizer P20",27,3562,"MFG_OrderItem.2787","2019-10-24","20191024191458752523"
"MFG_Order.1424","MFG_Custom.9","Pulverizer P20",28,3562,"MFG_OrderItem.2788","2019-10-24","20191024191458752523"
"MFG_Order.1647","MFG_Custom.142","Ripper 19",44,696,"MFG_OrderItem.2789","2019-10-24","20191024191458752523"
"MFG_Order.1648","MFG_Custom.142","Ripper 19",47,696,"MFG_OrderItem.2790","2019-10-24","20191024191458752523"
"MFG_Order.1649","MFG_Custom.142","Ripper 19",48,696,"MFG_OrderItem.2791","2019-10-24","20191024191458752523"
"MFG_Order.4281","MFG_Custom.3","Backhoe Attachment R2",11,20500,"MFG_OrderItem.2792","2019-10-24","20191024191458752523"
"MFG_Order.4282","MFG_Custom.3","Backhoe Attachment R2",3,20500,"MFG_OrderItem.2793","2019-10-24","20191024191458752523"
"MFG_Order.4283","MFG_Custom.3","Backhoe Attachment R2",3,20500,"MFG_OrderItem.2794","2019-10-24","20191024191458752523"
"MFG_Order.4284","MFG_Custom.3","Backhoe Attachment R2",3,20500,"MFG_OrderItem.2795","2019-10-24","20191024191458752523"
"MFG_Order.4285","MFG_Custom.3","Backhoe Attachment R2",3,20500,"MFG_OrderItem.2796","2019-10-24","20191024191458752523"
"MFG_Order.4286","MFG_Custom.3","Backhoe Attachment R2",3,20500,"MFG_OrderItem.2797","2019-10-24","20191024191458752523"
